run_id,round,client_id,veh_id,selected,committed,drop_reason,drop_group,drop_stage,dl_reason,ul_reason,dl_dist_start_m,dl_dist_end_m,ul_dist_start_m,ul_dist_end_m,dl_rx_power_dbm,dl_sinr_db,dl_per,ul_rx_power_dbm,ul_sinr_db,ul_per,t_round_start,t_deadline,t_dl_done,t_ul_start,t_ul_done,t_down,t_train,t_up,dl_ok,ul_ok,dl_goodput_mbps,ul_goodput_mbps,dl_rtt_ms,ul_rtt_ms,e_comp_j,co2_comp_g,e_comm_j,co2_comm_g,co2_total_g
20260324_203025,12,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.30,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,279.1504506511301,284.2504506511301,287.38311569653837,4.150450651130086,5.1,3.1326650454082596,1,1,4.161373447070383,5.508754893110684,16.981352499656197,14.759236721202539,0.5099999999999999,2.0966666666666664e-05,8.849448219242475,0.00036381064901330176,0.00038477731567996843
20260324_203025,12,181563262af349458de801a4db799a04,flow0.11,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,279.4112369655296,281.89123696552963,-1.0,4.411236965529611,2.48,0.0,1,0,3.3902391085530916,3.0271432674287846,18.813753879449692,19.910131813230443,0.24799999999999997,1.0195555555555554e-05,4.411236965529611,0.00018135085302732842,0.00019154640858288398
20260324_203025,12,ef4d4378072c418390660023bb08e754,flow0.12,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,277.5383704792016,281.7383704792016,283.99078424625765,2.5383704792016033,4.2,2.252413767056055,1,1,6.490406301461487,7.394322557842795,13.597362653422712,12.739178625530425,0.42,1.7266666666666665e-05,5.916991129785686,0.00024325407978007817,0.00026052074644674483
20260324_203025,12,0f6739db85574684b10b5dbe4a89e90d,flow0.27,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,277.26300103013165,281.61300103013167,283.66116492884197,2.2630010301316474,4.35,2.0481638987102997,1,1,7.274801682482841,8.386897683234766,12.843401039005759,11.961618598014887,0.43499999999999994,1.7883333333333332e-05,5.335246878197097,0.00021933792721476957,0.0002372212605481029
20260324_203025,12,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.24,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,277.0429477450331,281.12294774503306,282.9053448075454,2.042947745033075,4.08,1.7823970625123593,1,1,8.181104729237079,9.483596849627817,12.111129471692891,11.248745243010951,0.408,1.6773333333333334e-05,4.716543338801614,0.00019390233726184413,0.00021067567059517746
20260324_203025,12,10f63f9ef1644d28946f55811d5c0f45,flow0.35,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,280.014377384394,286.454377384394,290.0885334254551,5.014377384393981,6.44,3.6341560410611464,1,1,3.4776840230367037,4.811290174420403,18.57571601461192,15.79282590144605,0.644,2.6475555555555555e-05,10.4656114459857,0.00043025291500163436,0.0004567284705571899
20260324_203025,12,612533092bcd4bd8b78cb4eb9783fa39,flow0.22,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,279.9213937152139,282.1913937152139,-1.0,4.921393715213924,2.27,0.0,1,0,3.0674429075858107,0.0,19.778911121105196,0.0,0.22699999999999998,9.332222222222221e-06,4.921393715213924,0.00020232396384768352,0.00021165618606990575
20260324_203025,12,6aa9a802015647ea8ec960696c2830ee,flow0.10,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,279.6771039906567,282.5371039906567,-1.0,4.67710399065669,2.86,0.0,1,0,3.211247535845406,0.0,19.330973746643892,0.0,0.286,1.1757777777777777e-05,4.67710399065669,0.00019228094183810837,0.00020403871961588614
20260324_203025,12,6d3db814bb0b4534926ae1354c441edf,flow0.25,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,277.11087750553725,278.81087750553723,281.8478331258761,2.110877505537246,1.7,3.0369556203388584,1,1,7.765751045654922,8.815647990316375,12.43079461870662,11.667115649607961,0.16999999999999998,6.988888888888889e-06,6.666310936045534,0.000274059449592983,0.0002810483384818719
20260324_203025,12,7c04ed9b2469460cae72a9bf9b16ee66,flow0.34,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.0,300.0,279.8135634930728,285.35356349307284,288.94443757926047,4.81356349307282,5.54,3.5908740861876254,1,1,3.5306539210012384,4.726090023243344,18.435845004847366,15.934543571944918,0.5539999999999999,2.2775555555555554e-05,10.199874622354258,0.00041932817891900836,0.0004421037344745639
20260324_203025,13,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.15,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.6330842782649,307.8330842782649,309.68190403799645,1.6330842782649029,6.2,1.8488197597315548,1,1,9.763187137208362,8.936897592663986,11.086509057075181,11.58769971496644,0.62,2.548888888888889e-05,4.406313917862235,0.00018114846106766967,0.00020663734995655857
20260324_203025,13,0f6739db85574684b10b5dbe4a89e90d,flow0.31,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.9951731990732,303.9351731990732,305.9942125158898,1.9951731990731787,1.94,2.059039316816609,1,1,8.072188467775703,7.976944388990134,12.192562105438522,12.26513522770303,0.19399999999999998,7.975555555555555e-06,5.083732174298092,0.00020899787827669935,0.0002169734338322549
20260324_203025,13,10f63f9ef1644d28946f55811d5c0f45,flow0.33,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,302.0861408976194,304.71614089761937,306.7505332076124,2.086140897619373,2.63,2.034392309993052,1,1,7.935835577436439,8.19959823603271,12.296861808298853,12.097463943099935,0.26299999999999996,1.081222222222222e-05,5.137729362608951,0.00021121776268503466,0.00022202998490725688
20260324_203025,13,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.24,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.99211743537415,306.07211743537414,308.4031460208007,1.9921174353741549,4.08,2.3310285854265658,1,1,7.987282722442997,6.6827275888352204,12.257194973174315,13.400276015858418,0.408,1.6773333333333334e-05,5.4886603135140035,0.00022564492400002013,0.00024241825733335346
20260324_203025,13,181563262af349458de801a4db799a04,flow0.19,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,304.0388066920691,309.4288066920691,312.77162893560904,4.038806692069102,5.39,3.342822243539956,1,1,4.139492222471748,5.0635402706464365,17.026174790786495,15.394425593553692,0.5389999999999999,2.2158888888888887e-05,9.053040057379036,0.00037218053569224924,0.0003943394245811381
20260324_203025,13,612533092bcd4bd8b78cb4eb9783fa39,flow0.13,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.7113132980175,307.1513132980175,309.04465959092374,1.711313298017501,5.44,1.8933462929062443,1,1,9.25848500036548,8.649609009171812,11.384675579618508,11.77856505168483,0.544,2.2364444444444448e-05,4.5513327373768675,0.00018711034586993788,0.00020947479031438232
20260324_203025,13,7c04ed9b2469460cae72a9bf9b16ee66,flow0.34,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,302.16775786326616,307.7077578632662,309.764925815989,2.1677578632661607,5.54,2.057167952722807,1,1,7.668718801811421,8.086398176170212,12.509190789132774,12.181844791824027,0.5539999999999999,2.2775555555555554e-05,5.253509792350371,0.00021597762479662636,0.00023875318035218192
20260324_203025,13,6aa9a802015647ea8ec960696c2830ee,flow0.39,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,302.82357164988036,310.14357164988036,312.2474054241832,2.823571649880364,7.32,2.1038337743028706,1,1,5.892502251863194,8.025410732103579,14.270551081031376,12.228043889073327,0.732,3.0093333333333332e-05,5.97932231133467,0.0002458165839104253,0.00027590991724375867
20260324_203025,13,ef4d4378072c418390660023bb08e754,flow0.12,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.7700963343781,305.97009633437807,307.86366687382537,1.7700963343780813,4.2,1.8935705394472961,1,1,8.953734964433762,8.576139634211222,11.576799335466376,11.828909286578334,0.42,1.7266666666666665e-05,4.6104521435490255,0.00018954081034590437,0.00020680747701257103
20260324_203025,13,6d3db814bb0b4534926ae1354c441edf,flow0.28,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0,325.0,301.8717558186961,304.8817558186961,306.80138182691576,1.8717558186961014,3.01,1.919626008219666,1,1,8.515100393292066,8.412052093881648,11.871230474252538,11.943720899902,0.30099999999999993,1.2374444444444442e-05,4.7511948310256,0.00019532689860883023,0.00020770134305327467
20260324_203025,14,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.16,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,326.8944371280879,332.17443712808785,334.17243327066535,1.8944371280878727,5.28,1.997996142577506,1,1,8.393139605672523,7.9620869622806465,11.957169882404363,12.27657339820424,0.528,2.170666666666667e-05,4.8914313419541315,0.00020109217739144763,0.0002227988440581143
20260324_203025,14,0f6739db85574684b10b5dbe4a89e90d,flow0.32,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,328.695784301933,330.425784301933,334.91826808944865,3.6957843019329744,1.73,4.492483787515653,1,1,4.110068059747508,3.429805846754152,17.08701167831501,18.7049199899542,0.173,7.112222222222222e-06,10.434509983206453,0.00042897429930959863,0.00043608652153182085
20260324_203025,14,10f63f9ef1644d28946f55811d5c0f45,flow0.37,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,327.82499880474387,330.40499880474385,333.92445072248245,2.8249988047438706,2.58,3.519451917738593,1,1,5.460101048773189,4.4739782261455225,14.824849151364106,16.377352244708533,0.258,1.0606666666666668e-05,8.10417668135176,0.0003331717080111279,0.0003437783746777946
20260324_203025,14,6d3db814bb0b4534926ae1354c441edf,flow0.28,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,327.05278060793796,330.06278060793795,332.4707572843187,2.0527806079379616,3.01,2.4079766763807697,1,1,7.545195395783107,6.489565059215966,12.61116992527334,13.598243937847208,0.30099999999999993,1.2374444444444442e-05,5.664745622509116,0.00023288398670315253,0.000245258431147597
20260324_203025,14,612533092bcd4bd8b78cb4eb9783fa39,flow0.13,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,326.9717774518038,332.4117774518038,334.7262976900229,1.9717774518038027,5.44,2.3145202382190746,1,1,8.1242226541273,6.998637516818675,12.15345379965803,13.09434782108082,0.544,2.2364444444444448e-05,5.443557809132415,0.00022379070993099927,0.0002461551543754437
20260324_203025,14,181563262af349458de801a4db799a04,flow0.35,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,328.17292219516344,334.61292219516343,339.08913221735935,3.172922195163437,6.44,4.4762100221959145,1,1,4.733702807850167,3.372428162402853,15.92172537616231,18.863369389903447,0.644,2.6475555555555555e-05,9.887237228457309,0.0004064753082810227,0.00043295086383657826
20260324_203025,14,6aa9a802015647ea8ec960696c2830ee,flow0.17,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,327.0744743332091,328.27447433320907,330.48683598294673,2.074474333209082,1.2,2.212361649737659,1,1,7.946898944882576,8.715649599593265,12.288299217808994,11.733855675437196,0.11999999999999998,4.933333333333332e-06,5.39301680781557,0.00022171291321019566,0.000226646246543529
20260324_203025,14,7439a0c84cc8439dba57f0e4ee0afcc2,flow0.52,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,327.30820150988757,330.1782015098876,332.2808910210838,2.3082015098875672,2.87,2.1026895111962176,1,1,7.1420995405631595,7.859660954722299,12.962168826862829,12.356307765129756,0.287,1.179888888888889e-05,5.462235776681894,0.0002245585819302556,0.0002363574708191445
20260324_203025,14,7c04ed9b2469460cae72a9bf9b16ee66,flow0.54,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,328.29190303583096,331.701903035831,334.4741203650828,3.2919030358309556,3.41,2.7722173292518164,1,1,5.1455971581803635,6.247135985940109,15.271184761535075,13.859582347520707,0.34099999999999997,1.4018888888888887e-05,7.45022902970868,0.0003062871934435791,0.000320306082332468
20260324_203025,14,ef4d4378072c418390660023bb08e754,flow0.40,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,350.0,327.5377222119018,331.6377222119018,333.7720053871132,2.53772221190178,4.1,2.134283175211408,1,1,6.579677794246445,7.870300025034314,13.504804750094623,12.347953313360383,0.4099999999999999,1.6855555555555553e-05,5.739146974718892,0.00023594270896066556,0.00025279826451622114
20260324_203025,15,0b9abd7dfafd49f9a1100faa67f2bf9c,flow0.29,1,0,out_of_range,out_of_range,UL,,out_of_range,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,354.46299783875486,356.27299783875486,-1.0,4.462997838754859,1.81,0.0,1,0,3.3545277770932036,3.0027459040912485,18.91363165397051,19.990853264898128,0.181,7.44111111111111e-06,4.462997838754859,0.00018347880003769977,0.00019091991114881087
20260324_203025,15,0f6739db85574684b10b5dbe4a89e90d,flow0.55,1,1,,committed,OK,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.0,375.0,351.6631745021893,352.3031745021893,356.08620870549737,1.6631745021892925,0.64,3.783034203308091,1,1,9.737346218516333,9.156940652869183,11.101209970239655,11.447625760866984,0.064,2.631111111111111e-06,7.337725807151429,0.00030166206096066985,0.00030429317207178095
