run_id,round,client_id,veh_id,selected,committed,drop_reason,t_round_start,t_deadline,t_dl_done,t_ul_start,t_ul_done,t_down,t_train,t_up,dl_ok,ul_ok,dl_goodput_mbps,ul_goodput_mbps,dl_rtt_ms,ul_rtt_ms,e_comp_j,co2_comp_g,e_comm_j,co2_comm_g,co2_total_g
20260217_195229,3,5d64e4c3705c4f49a3059be5d3221e94,flow0.11,1,1,,50.0,75.0,51.80237348912714,68.70939238904475,70.57403188342538,1.8023734891271417,16.907018899917603,1.8646394943806257,1,1,8.851104376148365,9.027785989986858,19.862342304474573,19.175330980786143,304.32634019851685,0.0169070188999176,4.59933273069808,0.00025551848503878224,0.017162537384956385
20260217_195229,3,67796efa8fa547efb4f5a4f5665fd43d,flow0.9,1,1,,50.0,75.0,51.836298097150866,66.27961789466673,68.07034455992647,1.8362980971508662,14.44331979751587,1.79072666525974,1,1,8.72464467444991,9.053948175463114,20.3668320141756,19.075314552866026,259.97975635528564,0.014443319797515869,4.522388095040476,0.00025124378305780426,0.014694563580573673
20260217_195229,3,8ab46e6ac96b491ea12e5f38bb416eac,flow0.3,1,0,deadline,50.0,75.0,51.76058570776511,77.77577440176535,-1.0,1.7605857077651095,26.015188694000244,0.0,1,0,9.093233706799174,0.0,18.92593987330841,0.0,468.2733964920044,0.02601518869400024,1.7605857077651095,9.781031709806165e-05,0.026112999011098304
20260217_195229,3,6ed3df4a071c45ffa4ad01d47a951637,flow0.10,1,1,,50.0,75.0,51.83039451291647,70.6370370452651,72.46339857682854,1.8303945129164703,18.806642532348633,1.8263615315634354,1,1,8.725259086361119,9.083610844410792,20.364354438412235,18.962439084843798,338.5195655822754,0.018806642532348632,4.569936810261623,0.000253885378347868,0.0190605279106965
20260217_195229,3,7e04118a4bb9430f83f1d5d4093a191a,flow0.14,1,1,,50.0,75.0,51.8396879291357,70.94384966848506,72.79564793689374,1.8396879291356996,19.104161739349365,1.851798268408686,1,1,8.7345449245969,8.923475275250738,20.326941741537965,19.57846783814078,343.8749113082886,0.019104161739349364,4.617385331748729,0.0002565214073193738,0.01936068314666874
20260217_195229,3,ab822fca30364fd790a4b804455af812,flow0.2,1,1,,50.0,75.0,51.75712796658399,62.311744179428835,64.08934181904534,1.7571279665839867,10.554616212844849,1.7775976396165092,1,1,9.107413253280264,9.569359669809728,18.87226276171888,17.189349177212552,189.98309183120728,0.010554616212844849,4.4235244260087505,0.00024575135700048614,0.010800367569845334
20260217_195229,3,c38d304280e141d5a7bcbea355e84760,flow0.7,1,0,deadline,50.0,75.0,51.81724903969211,79.3284842768137,-1.0,1.8172490396921077,27.511235237121582,0.0,1,0,8.818577886950292,0.0,19.991064035191023,0.0,495.2022342681885,0.02751123523712158,1.8172490396921077,0.00010095827998289488,0.027612193517104477
20260217_195229,3,cbbd8d4ea7144d209780068a1fa4db92,flow0.5,1,0,deadline,50.0,75.0,51.7758464475666,78.40808125934944,-1.0,1.7758464475666003,26.632234811782837,0.0,1,0,9.017060415379627,0.0,19.216459942937913,0.0,479.38022661209106,0.02663223481178284,1.7758464475666003,9.865813597592223e-05,0.026730892947758763
20260217_195229,3,f17f84785b9e492b8f931ce901cfef07,flow0.0,1,1,,50.0,75.0,51.76043196190935,65.84405966271501,67.46652348850803,1.7604319619093474,14.083627700805664,1.6224638257930195,1,1,9.094789952780502,10.277753246771992,18.920042524026368,14.832501691439674,253.50529861450195,0.014083627700805663,4.194127700598877,0.00023300709447771536,0.014316634795283379
20260217_195229,4,7e04118a4bb9430f83f1d5d4093a191a,flow0.14,1,1,,75.0,100.0,76.77989216849993,91.74615975425432,93.56140639436,1.7798921684999272,14.966267585754395,1.8152466401056842,1,1,8.998228656175256,9.086350140163344,19.288851214885042,18.952043119828087,269.3928165435791,0.014966267585754395,4.502762128658453,0.00025015345159213633,0.015216421037346531
20260217_195229,4,049aca93722a4058bb7fa28a0e73d79a,flow0.21,1,1,,75.0,100.0,76.79216304914432,97.18329969541507,99.08148417577608,1.792163049144321,20.391136646270752,1.8981844803610102,1,1,8.957516137593245,8.444731672698309,19.446133967188874,21.523530895737323,367.04045963287354,0.020391136646270753,4.639439769685836,0.00025774665387143534,0.02064888330014219
20260217_195229,4,5d64e4c3705c4f49a3059be5d3221e94,flow0.20,1,0,deadline,75.0,100.0,76.78977168193259,99.56375825992026,-1.0,1.7897716819325922,22.77398657798767,0.0,1,0,8.921387933907464,9.029235586437395,19.586607015557576,19.169777889479203,409.9317584037781,0.02277398657798767,1.7897716819325922,9.943176010736624e-05,0.022873418338095038
20260217_195229,4,67796efa8fa547efb4f5a4f5665fd43d,flow0.11,1,1,,75.0,100.0,76.7601216782164,90.25060949216598,91.98570814984065,1.760121678216393,13.490487813949585,1.7350986576746692,1,1,9.09528835891554,9.522735020151098,18.91815414834981,17.353632584647645,242.82878065109253,0.013490487813949585,4.362769664728397,0.00024237609248491096,0.013732863906434497
20260217_195229,4,6ed3df4a071c45ffa4ad01d47a951637,flow0.17,1,1,,75.0,100.0,76.82813027602796,84.79747250777845,86.60059127673442,1.828130276027963,7.969342231750488,1.8031187689559687,1,1,8.733650524998255,8.902768692740354,20.330542685838807,19.659335687952122,143.4481601715088,0.007969342231750488,4.532808429461916,0.000251822690525662,0.008221164922276149
20260217_195229,4,8ab46e6ac96b491ea12e5f38bb416eac,flow0.16,1,0,deadline,75.0,100.0,76.80641640890539,98.77943600881994,-1.0,1.8064164089053918,21.97301959991455,0.0,1,0,8.872252507491284,9.085853238452177,19.779029782237185,18.953928573999487,395.5143527984619,0.02197301959991455,1.8064164089053918,0.00010035646716141066,0.022073376067075958
20260217_195229,4,ab822fca30364fd790a4b804455af812,flow0.4,1,1,,75.0,100.0,76.62312217242491,95.63675065524352,97.19770075946498,1.6231221724249139,19.013628482818604,1.5609501042214617,1,1,9.905643630314556,10.683069463488977,16.039005370604727,13.590735374446265,342.24531269073486,0.019013628482818602,3.9645473287571065,0.00022025262937539478,0.019233881112194
20260217_195229,4,c38d304280e141d5a7bcbea355e84760,flow0.24,1,1,,75.0,100.0,76.89954628599915,95.92170991553101,97.8406388056188,1.8995462859991505,19.02216362953186,1.9189288900877841,1,1,8.440214434590667,8.671120979918783,21.542668182106127,20.583672415109213,342.3989453315735,0.01902216362953186,4.777939621130827,0.00026544109006282373,0.019287604719594682
20260217_195229,4,cbbd8d4ea7144d209780068a1fa4db92,flow0.9,1,1,,75.0,100.0,76.7567523684854,87.5723701682443,89.2744753071347,1.7567523684853938,10.815617799758911,1.7021051388903885,1,1,9.107778473298437,9.63648258209974,18.870881866185528,16.954936582737425,194.6811203956604,0.010815617799758911,4.309910076820977,0.00023943944871227646,0.011055057248471188
20260217_195229,4,f17f84785b9e492b8f931ce901cfef07,flow0.19,1,0,deadline,75.0,100.0,76.80377867538574,99.00876667816284,-1.0,1.8037786753857432,22.2049880027771,0.0,1,0,8.84966200752232,9.03939099731814,19.86803535495632,19.13091216725551,399.6897840499878,0.0222049880027771,1.8037786753857432,0.00010020992641031907,0.02230519792918742
20260217_195229,5,049aca93722a4058bb7fa28a0e73d79a,flow0.28,1,1,,100.0,125.0,101.79935520800002,120.8221768728102,122.8907821408544,1.7993552080000228,19.02282166481018,2.0686052680441946,1,1,8.864678739335288,8.018934045272118,19.80883217977064,23.39788618410458,342.41078996658325,0.01902282166481018,4.902263110066315,0.0002723479505592397,0.01929516961536942
20260217_195229,5,5d64e4c3705c4f49a3059be5d3221e94,flow0.5,1,0,deadline,100.0,125.0,101.50241512330518,131.8855640319203,-1.0,1.502415123305184,30.383148908615112,0.0,1,0,10.649559773974616,0.0,13.690703458074989,0.0,546.896680355072,0.030383148908615116,1.502415123305184,8.3467506850288e-05,0.030466616415465404
20260217_195229,5,67796efa8fa547efb4f5a4f5665fd43d,flow0.3,1,0,deadline,100.0,125.0,101.4929939671197,130.73270405966426,-1.0,1.492993967119702,29.239710092544556,0.0,1,0,10.71673820213664,0.0,13.490765399221548,0.0,526.314781665802,0.029239710092544554,1.492993967119702,8.294410928442789e-05,0.02932265420182898
20260217_195229,5,6ed3df4a071c45ffa4ad01d47a951637,flow0.15,1,0,deadline,100.0,125.0,101.7616155204894,132.10579968072193,-1.0,1.7616155204894,30.344184160232544,0.0,1,0,9.079141027400814,0.0,18.97941269239923,0.0,546.1953148841858,0.030344184160232542,1.7616155204894,9.786752891607777e-05,0.03044205168914862
20260217_195229,5,7e04118a4bb9430f83f1d5d4093a191a,flow0.10,1,1,,100.0,125.0,101.54772665582267,120.57046535096732,122.13244957153765,1.5477266558226717,19.022738695144653,1.5619842205703236,1,1,10.36653399388268,10.440815824234743,14.554286495648753,14.324238860009716,342.40929651260376,0.019022738695144654,3.890702986678157,0.00021615016592656429,0.01923888886107122
20260217_195229,5,8ab46e6ac96b491ea12e5f38bb416eac,flow0.7,1,0,deadline,100.0,125.0,101.51323082112417,132.96163394116508,-1.0,1.5132308211241678,31.448403120040894,0.0,1,0,10.57833060295295,0.0,13.904774322613193,0.0,566.0712561607361,0.031448403120040894,1.5132308211241678,8.406837895134266e-05,0.031532471498992236
20260217_195229,5,ab822fca30364fd790a4b804455af812,flow0.8,1,0,deadline,100.0,125.0,101.52254066722737,132.68816981571064,-1.0,1.522540667227375,31.165629148483276,0.0,1,0,10.523202246292593,0.0,14.071946024601637,0.0,560.981324672699,0.031165629148483275,1.522540667227375,8.458559262374305e-05,0.031250214741107014
20260217_195229,5,c38d304280e141d5a7bcbea355e84760,flow0.27,1,0,deadline,100.0,125.0,101.82481522441155,126.51965803981072,-1.0,1.8248152244115516,24.69484281539917,0.0,1,0,8.746888458479848,0.0,20.277301834358816,0.0,444.50717067718506,0.024694842815399166,1.8248152244115516,0.00010137862357841952,0.024796221438977587
20260217_195229,5,cbbd8d4ea7144d209780068a1fa4db92,flow0.4,1,0,deadline,100.0,125.0,101.49770075110843,125.01918846396853,-1.0,1.4977007511084253,23.521487712860107,0.0,1,0,10.683070377233987,0.0,13.590732654922917,0.0,423.38677883148193,0.023521487712860105,1.4977007511084253,8.320559728380141e-05,0.023604693310143907
20260217_195229,5,f17f84785b9e492b8f931ce901cfef07,flow0.14,1,1,,100.0,125.0,101.7670344426152,120.7701591565129,122.66464856305177,1.7670344426151985,19.003124713897705,1.8944894065388667,1,1,9.047528051833705,8.549857474130645,19.099818119620096,21.082457794910614,342.0562448501587,0.019003124713897705,4.6087685524234985,0.000256042697356861,0.019259167411254566
20260217_195229,6,049aca93722a4058bb7fa28a0e73d79a,flow0.6,1,1,,125.0,150.0,126.50711334130986,148.19683802507146,149.59663259661204,1.5071133413098607,21.689724683761597,1.399794571540582,1,1,10.616670381789618,11.413291566900433,13.78928091346102,11.522846001970136,390.41504430770874,0.021689724683761596,3.6068051986207337,0.00020037806659004077,0.021890102750351637
20260217_195229,6,5d64e4c3705c4f49a3059be5d3221e94,flow0.5,1,0,deadline,125.0,150.0,126.50232083009683,149.86566549943888,-1.0,1.502320830096835,23.36334466934204,0.0,1,0,10.65136135283981,11.292968513773907,13.685316884761402,11.849730951118493,420.54020404815674,0.02336334466934204,1.502320830096835,8.346226833871305e-05,0.023446806937680753
20260217_195229,6,67796efa8fa547efb4f5a4f5665fd43d,flow0.32,1,1,,125.0,150.0,126.80723292114348,136.33725482704253,138.1681163788491,1.8072329211434806,9.530021905899048,1.8308615518065778,1,1,8.868339461687816,9.067070364500706,19.794422654130173,19.02531232022081,171.54039430618286,0.009530021905899048,4.553525248853347,0.0002529736249362971,0.009782995530835345
20260217_195229,6,6ed3df4a071c45ffa4ad01d47a951637,flow0.20,1,0,deadline,125.0,150.0,126.76955342173562,150.84676003336892,-1.0,1.7695534217356226,24.0772066116333,0.0,1,0,9.034666941169045,0.0,19.148983427302905,0.0,433.3897190093994,0.0240772066116333,1.7695534217356226,9.830852342975681e-05,0.024175515135063056
20260217_195229,6,8ab46e6ac96b491ea12e5f38bb416eac,flow0.7,1,0,deadline,125.0,150.0,126.51186040400421,150.8498607015506,-1.0,1.51186040400421,24.338000297546387,0.0,1,0,10.5831133539305,0.0,13.890332676240297,0.0,438.08400535583496,0.024338000297546385,1.51186040400421,8.399224466690055e-05,0.024421992542213285
20260217_195229,6,7e04118a4bb9430f83f1d5d4093a191a,flow0.25,1,1,,125.0,150.0,126.97439352501141,136.0783599995445,138.09052402727013,1.9743935250114077,9.103966474533081,2.012164027725646,1,1,8.101242680831819,8.027835503068243,23.024072967632254,23.35718222358599,163.87139654159546,0.009103966474533081,4.992639566599877,0.0002773688648111043,0.009381335339344186
20260217_195229,6,ab822fca30364fd790a4b804455af812,flow0.13,1,0,deadline,125.0,150.0,126.93042211895761,148.94559245472726,-1.0,1.9304221189576083,22.015170335769653,0.0,1,0,8.26477604503163,8.02935931191648,22.298007504048016,23.350221043807096,396.27306604385376,0.022015170335769652,1.9304221189576083,0.00010724567327542268,0.022122416009045076
20260217_195229,6,c38d304280e141d5a7bcbea355e84760,flow0.30,1,1,,125.0,150.0,126.77447856378636,146.1796137185105,147.8922759209396,1.77447856378636,19.40513515472412,1.712662202429101,1,1,9.023374858942677,9.490146411794138,19.192237303049424,17.469177695592116,349.2924327850342,0.01940513515472412,4.3434718674300115,0.00024130399263500065,0.01964643914735912
20260217_195229,6,cbbd8d4ea7144d209780068a1fa4db92,flow0.37,1,1,,125.0,150.0,126.7844600137662,139.9481322225522,141.80358508582216,1.784460013766207,13.16367220878601,1.85545286326996,1,1,8.962158141429676,8.88570081164148,19.428146615855784,19.726205307836434,236.9460997581482,0.01316367220878601,4.567639308671147,0.00025375773937061927,0.01341742994815663
20260217_195229,6,f17f84785b9e492b8f931ce901cfef07,flow0.19,1,0,deadline,125.0,150.0,126.772891159749,148.85866176674364,-1.0,1.772891159748994,22.08577060699463,0.0,1,0,9.019914105690297,8.511125494839517,19.20550984052563,21.244013346710688,397.5438709259033,0.02208577060699463,1.772891159748994,9.849395331938857e-05,0.02218426456031402
20260217_195229,7,049aca93722a4058bb7fa28a0e73d79a,flow0.36,1,1,,150.0,175.0,151.75930851603843,157.5526620736251,159.36048167060295,1.7593085160384305,5.79335355758667,1.8078195969778506,1,1,9.098861951803384,9.09326734062,18.904618960443173,18.925812402908115,104.28036403656006,0.00579335355758667,4.471037911505206,0.00024839099508362257,0.006041744552670292
20260217_195229,7,5d64e4c3705c4f49a3059be5d3221e94,flow0.23,1,0,deadline,150.0,175.0,152.03556235104085,183.5091090944338,-1.0,2.035562351040852,31.473546743392944,0.0,1,0,7.84200121301649,0.0,24.221276758827315,0.0,566.523841381073,0.03147354674339295,2.035562351040852,0.00011308679728004734,0.031586633540672995
20260217_195229,7,67796efa8fa547efb4f5a4f5665fd43d,flow0.45,1,0,deadline,150.0,175.0,151.79058632526323,174.1194830862038,-1.0,1.7905863252632344,22.32889676094055,0.0,1,0,8.913310012892504,9.04517992745602,19.618132218548602,19.10878667744648,401.92014169692993,0.022328896760940554,1.7905863252632344,9.94770180701797e-05,0.022428373779010736
20260217_195229,7,8ab46e6ac96b491ea12e5f38bb416eac,flow0.7,1,0,deadline,150.0,175.0,151.39954683231085,182.64614674495428,-1.0,1.3995468323108469,31.246599912643433,0.0,1,0,11.376112867796603,0.0,11.623296552121039,0.0,562.4387984275818,0.03124659991264343,1.3995468323108469,7.775260179504705e-05,0.03132435251443848
20260217_195229,7,6ed3df4a071c45ffa4ad01d47a951637,flow0.28,1,1,,150.0,175.0,152.00848298085225,168.0371060849477,170.16855835747995,2.00848298085225,16.02862310409546,2.1314522725322433,1,1,7.950035627172313,7.7120867452909945,23.715248846304938,24.84381566808199,288.51521587371826,0.01602862310409546,5.205661389650615,0.00028920341053614526,0.016317826514631605
20260217_195229,7,7e04118a4bb9430f83f1d5d4093a191a,flow0.8,1,0,deadline,150.0,175.0,151.38605695917937,181.06569319918486,-1.0,1.3860569591793706,29.679636240005493,0.0,1,0,11.4999183033779,0.0,11.290687921197819,0.0,534.2334523200989,0.029679636240005493,1.3860569591793706,7.700316439885391e-05,0.029756639404404348
20260217_195229,7,ab822fca30364fd790a4b804455af812,flow0.39,1,0,deadline,150.0,175.0,151.78870191746927,181.6240607755778,-1.0,1.7887019174692682,29.83535885810852,0.0,1,0,8.956559482213855,0.0,19.44984265934051,0.0,537.0364594459534,0.029835358858108518,1.7887019174692682,9.937232874829268e-05,0.02993473118685681
20260217_195229,7,c38d304280e141d5a7bcbea355e84760,flow0.43,1,0,deadline,150.0,175.0,151.83374495209034,173.78160352409657,-1.0,1.833744952090342,21.947858572006226,0.0,1,0,8.710991771833466,9.103549873593487,20.421954059370854,18.886875274462923,395.06145429611206,0.021947858572006224,1.833744952090342,0.00010187471956057456,0.0220497332915668
20260217_195229,7,cbbd8d4ea7144d209780068a1fa4db92,flow0.22,1,1,,150.0,175.0,152.14201636587418,166.09809632574357,168.35837239647287,2.142016365874184,13.956079959869385,2.2602760707293044,1,1,7.436340423528659,7.06512024380579,26.218823708320325,28.195560066547085,251.20943927764893,0.013956079959869385,5.532430471968141,0.0003073572484426745,0.014263437208312059
20260217_195229,7,f17f84785b9e492b8f931ce901cfef07,flow0.13,1,0,deadline,150.0,175.0,151.99569680692645,177.4240010023305,-1.0,1.9956968069264462,25.428304195404053,0.0,1,0,8.013224522627068,0.0,23.42402998371144,0.0,457.70947551727295,0.02542830419540405,1.9956968069264462,0.00011087204482924702,0.025539176240233295
20260217_195229,8,049aca93722a4058bb7fa28a0e73d79a,flow0.25,1,1,,175.0,200.0,177.1272996174906,186.7338269459818,188.98845690802838,2.1272996174905927,9.606527328491211,2.254629962046579,1,1,7.496661814788567,7.299735141011664,25.911559513969287,26.92868734874598,172.9174919128418,0.009606527328491212,5.509244560560461,0.00030606914225335895,0.009912596470744571
20260217_195229,8,5d64e4c3705c4f49a3059be5d3221e94,flow0.23,1,0,deadline,175.0,200.0,177.14578034514864,203.30605699653108,-1.0,2.145780345148637,26.160276651382446,0.0,1,0,7.431486130027605,0.0,26.243712952149025,0.0,470.88497972488403,0.026160276651382448,2.145780345148637,0.00011921001917492427,0.02627948667055737
20260217_195229,8,67796efa8fa547efb4f5a4f5665fd43d,flow0.9,1,1,,175.0,200.0,176.67585327480097,186.14636018131037,188.03361712315822,1.6758532748009713,9.4705069065094,1.887256941847852,1,1,9.500657709120244,8.628935873979401,17.43184423538987,20.755996639995388,170.4691243171692,0.0094705069065094,4.506738687572749,0.0002503743715318194,0.00972088127804122
20260217_195229,8,ab822fca30364fd790a4b804455af812,flow0.39,1,0,deadline,175.0,200.0,176.69914733539937,200.9703017390859,-1.0,1.699147335399374,24.271154403686523,0.0,1,0,9.460345013023236,0.0,17.57536277016993,0.0,436.8807792663574,0.02427115440368652,1.699147335399374,9.439707418885411e-05,0.024365551477875374
20260217_195229,8,6ed3df4a071c45ffa4ad01d47a951637,flow0.57,1,0,deadline,175.0,200.0,176.89093923288166,200.30802631097615,-1.0,1.8909392328816637,23.417087078094482,0.0,1,0,8.484083003029857,0.0,21.3574659641853,0.0,421.5075674057007,0.023417087078094482,1.8909392328816637,0.00010505217960453687,0.02352213925769902
20260217_195229,8,7e04118a4bb9430f83f1d5d4093a191a,flow0.1,1,0,deadline,175.0,200.0,176.83401484152657,198.95700831076485,-1.0,1.8340148415265674,22.12299346923828,0.0,1,0,8.68656112271307,7.319677542693621,20.52091416824571,26.823820082340802,398.21388244628906,0.02212299346923828,1.8340148415265674,0.00010188971341814262,0.022224883182656422
20260217_195229,8,8ab46e6ac96b491ea12e5f38bb416eac,flow0.32,1,1,,175.0,200.0,176.49554716174578,185.7812665564296,187.29546093590417,1.495547161745776,9.285719394683838,1.51419437947456,1,1,10.698800271220815,10.699078008464623,13.543968373334149,13.543143599406966,167.14294910430908,0.009285719394683837,3.766838730957616,0.00020926881838653424,0.009494988213070371
20260217_195229,8,c38d304280e141d5a7bcbea355e84760,flow0.56,1,1,,175.0,200.0,176.8619578042642,186.08296610504544,187.88594868946436,1.8619578042641933,9.22100830078125,1.8029825844189133,1,1,8.617735995342331,8.956134233078483,20.80196006164369,19.45149142510317,165.9781494140625,0.00922100830078125,4.566431680892563,0.00025369064893847576,0.009474698949719725
20260217_195229,8,cbbd8d4ea7144d209780068a1fa4db92,flow0.34,1,1,,175.0,200.0,176.50954814410238,195.84011073565512,197.40489086571753,1.5095481441023821,19.330562591552734,1.5647801300624167,1,1,10.61148626515186,10.632064547087968,13.804860761810595,13.743083938215248,347.9501266479492,0.019330562591552733,3.856718339196007,0.00021426212995533374,0.019544824721508067
20260217_195229,8,f17f84785b9e492b8f931ce901cfef07,flow0.7,1,0,deadline,175.0,200.0,176.72092773180904,202.74893166285457,-1.0,1.7209277318090415,26.028003931045532,0.0,1,0,9.253558950726354,0.0,18.32623265040442,0.0,468.5040707588196,0.026028003931045533,1.7209277318090415,9.56070962116134e-05,0.026123611027257146
20260217_195229,9,049aca93722a4058bb7fa28a0e73d79a,flow0.17,1,1,,200.0,225.0,202.04054672986035,210.6277569082356,212.78193319084806,2.0405467298603526,8.587210178375244,2.154176282612468,1,1,7.823072319083988,7.672592675729467,24.311016300790214,25.03619475990326,154.5697832107544,0.008587210178375245,5.271811153779055,0.0002928783974321697,0.008880088575807415
20260217_195229,9,5d64e4c3705c4f49a3059be5d3221e94,flow0.20,1,0,deadline,200.0,225.0,201.88097584280646,225.67476761374152,-1.0,1.880975842806464,23.79379177093506,0.0,1,0,8.483715342632452,0.0,21.3590121635213,0.0,428.28825187683105,0.02379379177093506,1.880975842806464,0.00010449865793369243,0.023898290428868752
20260217_195229,9,67796efa8fa547efb4f5a4f5665fd43d,flow0.41,1,1,,200.0,225.0,201.5400843594503,221.99162196855065,223.540084273471,1.5400843594503044,20.451537609100342,1.5484623049203492,1,1,10.389089552907217,10.389111837120014,14.484172113819952,14.484102955849263,368.12767696380615,0.020451537609100342,3.862777816830828,0.00021459876760171267,0.020666136376702053
20260217_195229,9,6ed3df4a071c45ffa4ad01d47a951637,flow0.25,1,1,,200.0,225.0,202.2621354197704,213.5350126361095,215.83515527841055,2.2621354197704022,11.272877216339111,2.30014264230104,1,1,7.074869722040117,7.158185381466212,28.141663050395398,27.685578236285586,202.911789894104,0.01127287721633911,5.712349383221962,0.0003173527435123312,0.011590229959851442
20260217_195229,9,7e04118a4bb9430f83f1d5d4093a191a,flow0.12,1,0,deadline,200.0,225.0,202.21104188997464,222.93657418329434,-1.0,2.211041889974638,20.725532293319702,0.0,1,0,7.210359837197129,7.156783420519732,27.403999938664484,27.693186878824015,373.05958127975464,0.020725532293319703,2.211041889974638,0.00012283566055414655,0.02084836795387385
20260217_195229,9,8ab46e6ac96b491ea12e5f38bb416eac,flow0.54,1,1,,200.0,225.0,201.96292099861188,219.24458084014935,221.28667665797454,1.962920998611878,17.281659841537476,2.042095817825185,1,1,8.127652314523061,8.044057261699844,22.905335839073878,23.283178334458754,311.06987714767456,0.017281659841537476,5.026064725349656,0.0002792258180749809,0.017560885659612457
20260217_195229,9,ab822fca30364fd790a4b804455af812,flow0.2,1,1,,200.0,225.0,202.195369581513,211.10944495611628,213.55116280846283,2.195369581513006,8.914075374603271,2.4417178523465566,1,1,7.2228480934045995,6.761786743025909,27.33705548955191,29.93024397578655,160.4533567428589,0.00891407537460327,5.857946360032841,0.000325441464446269,0.00923951683904954
20260217_195229,9,cbbd8d4ea7144d209780068a1fa4db92,flow0.34,1,0,deadline,200.0,225.0,201.50489086571753,223.82734579506933,-1.0,1.5048908657175275,22.322454929351807,0.0,1,0,10.632064547087968,11.001348879146516,13.743083938215248,12.664114156518876,401.8041887283325,0.022322454929351806,1.5048908657175275,8.360504809541819e-05,0.022406059977447223
20260217_195229,9,c38d304280e141d5a7bcbea355e84760,flow0.51,1,0,deadline,200.0,225.0,201.98220584697881,225.67773125476995,-1.0,1.9822058469788146,23.695525407791138,0.0,1,0,8.079327984676134,0.0,23.123042625972115,0.0,426.5194573402405,0.02369552540779114,1.9822058469788146,0.00011012254705437859,0.023805647954845518
