run_id,round,m_selected,m_committed,dropout_rate,global_model_norm,co2_committed_g,co2_dropped_g,co2_total_g,ci_g_per_kwh_used,t_round_start,t_deadline
20260324_211341,9,9,9,0.0,8.867927344626558,0.002372506929945035,0.0,0.002372506929945035,134.0,200.0,225.0
20260324_211341,10,10,10,0.0,8.870707158216568,0.0028275717911998184,0.0,0.0028275717911998184,134.0,225.0,250.0
